id,alt,choice,dist,cost,ivt,ovt,freq,income,urban
2237,train,0,438,58.05,193,130,3,70,0
2237,air,0,438,147.3,46,97,16,70,0
2237,bus,0,438,26.96,186,120,24,70,0
2237,car,1,438,83.22,331,0,0,70,0
2238,train,0,438,58.05,193,130,3,5,0
2238,air,0,438,147.3,46,97,16,5,0
2238,bus,0,438,26.96,186,120,24,5,0
2238,car,1,438,83.22,331,0,0,5,0
2239,train,0,137,36.6,120,75,3,45,0
2239,air,0,137,147.3,46,162,16,45,0
2239,bus,0,137,15.06,115,69,8,45,0
2239,car,1,137,26.03,100,0,0,45,0
2240,train,0,137,36.6,120,75,3,70,0
2240,air,0,137,147.3,46,162,16,70,0
2240,bus,0,137,15.06,115,69,8,70,0
2240,car,1,137,26.03,100,0,0,70,0
2241,train,0,137,36.6,120,75,3,25,0
2241,air,0,137,147.3,46,162,16,25,0
2241,bus,0,137,15.06,115,69,8,25,0
2241,car,1,137,26.03,100,0,0,25,0
2242,train,0,137,36.6,120,75,3,55,0
2242,air,0,137,147.3,46,162,16,55,0
2242,bus,0,137,15.06,115,69,8,55,0
2242,car,1,137,26.03,100,0,0,55,0
2243,train,0,137,36.6,120,75,3,70,0
2243,air,0,137,147.3,46,162,16,70,0
2243,bus,0,137,15.06,115,69,8,70,0
2243,car,1,137,26.03,100,0,0,70,0
2244,train,0,287,38.8,120,100,3,25,0
2244,air,0,287,147.3,46,157,16,25,0
2244,bus,0,287,19.36,115,90,8,25,0
2244,car,1,287,54.53,225,0,0,25,0
2245,train,0,287,38.8,120,100,3,70,0
2245,air,0,287,147.3,46,157,16,70,0
2245,bus,0,287,19.36,115,90,8,70,0
2245,car,1,287,54.53,225,0,0,70,0
2246,train,1,228,50.35,166,75,3,70,0
2246,air,0,228,138.3,46,85,16,70,0
2246,bus,0,228,24.21,186,76,24,70,0
2246,car,0,228,43.32,156,0,0,70,0
2247,train,0,228,50.35,166,75,3,45,0
2247,air,0,228,138.3,46,85,16,45,0
2247,bus,0,228,24.21,186,76,24,45,0
2247,car,1,228,43.32,156,0,0,45,0
2248,train,1,231,50.9,193,83,3,55,0
2248,air,0,231,139.3,46,93,16,55,0
2248,bus,0,231,23.71,186,76,24,55,0
2248,car,0,231,43.89,161,0,0,55,0
2249,train,0,231,50.9,193,83,3,70,0
2249,air,1,231,139.3,46,93,16,70,0
2249,bus,0,231,23.71,186,76,24,70,0
2249,car,0,231,43.89,161,0,0,70,0
2250,train,0,231,50.9,193,83,3,70,0
2250,air,1,231,139.3,46,93,16,70,0
2250,bus,0,231,23.71,186,76,24,70,0
2250,car,0,231,43.89,161,0,0,70,0
2251,train,0,231,50.9,193,83,3,70,0
2251,air,0,231,139.3,46,93,16,70,0
2251,bus,0,231,23.71,186,76,24,70,0
2251,car,1,231,43.89,161,0,0,70,0
2252,train,0,231,50.9,193,83,3,55,0
2252,air,0,231,139.3,46,93,16,55,0
2252,bus,0,231,23.71,186,76,24,55,0
2252,car,1,231,43.89,161,0,0,55,0
2253,train,0,231,50.9,193,83,3,45,0
2253,air,0,231,139.3,46,93,16,45,0
2253,bus,0,231,23.71,186,76,24,45,0
2253,car,1,231,43.89,161,0,0,45,0
2254,train,0,231,50.9,193,83,3,70,0
2254,air,0,231,139.3,46,93,16,70,0
2254,bus,0,231,23.71,186,76,24,70,0
2254,car,1,231,43.89,161,0,0,70,0
2255,train,1,255,54.6,193,95,3,45,0
2255,air,0,255,135.3,46,85,16,45,0
2255,bus,0,255,23.96,186,85,24,45,0
2255,car,0,255,48.45,181,0,0,45,0
2256,train,0,154,37.8,120,90,3,55,0
2256,air,0,154,147.3,46,117,16,55,0
2256,bus,0,154,16.36,115,80,8,55,0
2256,car,1,154,29.26,115,0,0,55,0
2257,train,0,154,37.8,120,90,3,55,0
2257,air,0,154,147.3,46,117,16,55,0
2257,bus,0,154,16.36,115,80,8,55,0
2257,car,1,154,29.26,115,0,0,55,0
2258,train,0,322,55.6,193,115,3,29,0
2258,air,0,322,147.3,46,127,16,29,0
2258,bus,0,322,26.96,186,105,24,29,0
2258,car,1,322,61.18,221,0,0,29,0
2259,train,0,438,56.6,193,135,3,70,0
2259,air,0,438,147.3,46,97,16,70,0
2259,bus,0,438,26.96,186,125,24,70,0
2259,car,1,438,83.22,331,0,0,70,0
2260,train,0,210,42.95,170,75,3,35,1
2260,air,0,210,132.55,46,74,16,35,1
2260,bus,0,210,26.46,186,80,24,35,1
2260,car,1,210,39.9,161,0,0,35,1
2261,train,0,210,42.95,170,75,3,55,1
2261,air,0,210,132.55,46,74,16,55,1
2261,bus,0,210,26.46,186,80,24,55,1
2261,car,1,210,39.9,161,0,0,55,1
2262,train,0,210,42.95,170,75,3,5,1
2262,air,0,210,132.55,46,74,16,5,1
2262,bus,0,210,26.46,186,80,24,5,1
2262,car,1,210,39.9,161,0,0,5,1
2263,train,1,228,46.7,166,70,3,35,1
2263,air,0,228,133.55,46,74,16,35,1
2263,bus,0,228,23.71,186,66,24,35,1
2263,car,0,228,43.32,156,0,0,35,1
2264,train,0,228,46.7,166,70,3,70,1
2264,air,1,228,133.55,46,74,16,70,1
2264,bus,0,228,23.71,186,66,24,70,1
2264,car,0,228,43.32,156,0,0,70,1
2265,train,0,228,46.7,166,70,3,45,1
2265,air,1,228,133.55,46,74,16,45,1
2265,bus,0,228,23.71,186,66,24,45,1
2265,car,0,228,43.32,156,0,0,45,1
2266,train,0,228,46.7,166,70,3,70,1
2266,air,1,228,133.55,46,74,16,70,1
2266,bus,0,228,23.71,186,66,24,70,1
2266,car,0,228,43.32,156,0,0,70,1
2267,train,0,228,46.7,166,70,3,70,1
2267,air,1,228,133.55,46,74,16,70,1
2267,bus,0,228,23.71,186,66,24,70,1
2267,car,0,228,43.32,156,0,0,70,1
2268,train,0,228,46.7,166,70,3,25,1
2268,air,0,228,133.55,46,74,16,25,1
2268,bus,0,228,23.71,186,66,24,25,1
2268,car,1,228,43.32,156,0,0,25,1
2269,train,0,228,46.7,166,70,3,35,1
2269,air,0,228,133.55,46,74,16,35,1
2269,bus,0,228,23.71,186,66,24,35,1
2269,car,1,228,43.32,156,0,0,35,1
2270,train,0,228,46.7,166,70,3,35,1
2270,air,0,228,133.55,46,74,16,35,1
2270,bus,0,228,23.71,186,66,24,35,1
2270,car,1,228,43.32,156,0,0,35,1
2271,train,0,228,46.7,166,70,3,70,1
2271,air,0,228,133.55,46,74,16,70,1
2271,bus,0,228,23.71,186,66,24,70,1
2271,car,1,228,43.32,156,0,0,70,1
2272,train,0,228,46.7,166,70,3,70,1
2272,air,0,228,133.55,46,74,16,70,1
2272,bus,0,228,23.71,186,66,24,70,1
2272,car,1,228,43.32,156,0,0,70,1
2273,train,0,228,46.7,166,70,3,70,1
2273,air,0,228,133.55,46,74,16,70,1
2273,bus,0,228,23.71,186,66,24,70,1
2273,car,1,228,43.32,156,0,0,70,1
2274,train,0,228,46.7,166,70,3,15,1
2274,air,0,228,133.55,46,74,16,15,1
2274,bus,0,228,23.71,186,66,24,15,1
2274,car,1,228,43.32,156,0,0,15,1
2275,train,0,228,46.7,166,70,3,35,1
2275,air,0,228,133.55,46,74,16,35,1
2275,bus,0,228,23.71,186,66,24,35,1
2275,car,1,228,43.32,156,0,0,35,1
2276,train,0,228,46.7,166,70,3,55,1
2276,air,0,228,133.55,46,74,16,55,1
2276,bus,0,228,23.71,186,66,24,55,1
2276,car,1,228,43.32,156,0,0,55,1
2277,train,0,231,47.25,193,78,3,70,1
2277,air,1,231,134.55,46,82,16,70,1
2277,bus,0,231,23.21,186,66,24,70,1
2277,car,0,231,43.89,161,0,0,70,1
2278,train,0,231,47.25,193,78,3,70,1
2278,air,1,231,134.55,46,82,16,70,1
2278,bus,0,231,23.21,186,66,24,70,1
2278,car,0,231,43.89,161,0,0,70,1
2279,train,0,231,47.25,193,78,3,70,1
2279,air,1,231,134.55,46,82,16,70,1
2279,bus,0,231,23.21,186,66,24,70,1
2279,car,0,231,43.89,161,0,0,70,1
2280,train,0,231,47.25,193,78,3,70,1
2280,air,1,231,134.55,46,82,16,70,1
2280,bus,0,231,23.21,186,66,24,70,1
2280,car,0,231,43.89,161,0,0,70,1
2281,train,0,231,47.25,193,78,3,55,1
2281,air,1,231,134.55,46,82,16,55,1
2281,bus,0,231,23.21,186,66,24,55,1
2281,car,0,231,43.89,161,0,0,55,1
2282,train,0,231,47.25,193,78,3,70,1
2282,air,1,231,134.55,46,82,16,70,1
2282,bus,0,231,23.21,186,66,24,70,1
2282,car,0,231,43.89,161,0,0,70,1
2283,train,0,231,47.25,193,78,3,70,1
2283,air,1,231,134.55,46,82,16,70,1
2283,bus,0,231,23.21,186,66,24,70,1
2283,car,0,231,43.89,161,0,0,70,1
2284,train,0,231,47.25,193,78,3,25,1
2284,air,1,231,134.55,46,82,16,25,1
2284,bus,0,231,23.21,186,66,24,25,1
2284,car,0,231,43.89,161,0,0,25,1
2285,train,0,231,47.25,193,78,3,70,1
2285,air,1,231,134.55,46,82,16,70,1
2285,bus,0,231,23.21,186,66,24,70,1
2285,car,0,231,43.89,161,0,0,70,1
2286,train,0,231,47.25,193,78,3,70,1
2286,air,1,231,134.55,46,82,16,70,1
2286,bus,0,231,23.21,186,66,24,70,1
2286,car,0,231,43.89,161,0,0,70,1
2287,train,0,231,47.25,193,78,3,35,1
2287,air,1,231,134.55,46,82,16,35,1
2287,bus,0,231,23.21,186,66,24,35,1
2287,car,0,231,43.89,161,0,0,35,1
2288,train,0,231,47.25,193,78,3,45,1
2288,air,1,231,134.55,46,82,16,45,1
2288,bus,0,231,23.21,186,66,24,45,1
2288,car,0,231,43.89,161,0,0,45,1
2289,train,0,231,47.25,193,78,3,25,1
2289,air,1,231,134.55,46,82,16,25,1
2289,bus,0,231,23.21,186,66,24,25,1
2289,car,0,231,43.89,161,0,0,25,1
2290,train,0,231,47.25,193,78,3,70,1
2290,air,0,231,134.55,46,82,16,70,1
2290,bus,0,231,23.21,186,66,24,70,1
2290,car,1,231,43.89,161,0,0,70,1
2291,train,0,231,47.25,193,78,3,25,1
2291,air,0,231,134.55,46,82,16,25,1
2291,bus,0,231,23.21,186,66,24,25,1
2291,car,1,231,43.89,161,0,0,25,1
2292,train,0,231,47.25,193,78,3,55,1
2292,air,0,231,134.55,46,82,16,55,1
2292,bus,0,231,23.21,186,66,24,55,1
2292,car,1,231,43.89,161,0,0,55,1
2293,train,0,231,47.25,193,78,3,45,1
2293,air,0,231,134.55,46,82,16,45,1
2293,bus,0,231,23.21,186,66,24,45,1
2293,car,1,231,43.89,161,0,0,45,1
2294,train,0,231,47.25,193,78,3,70,1
2294,air,0,231,134.55,46,82,16,70,1
2294,bus,0,231,23.21,186,66,24,70,1
2294,car,1,231,43.89,161,0,0,70,1
2295,train,0,231,47.25,193,78,3,45,1
2295,air,0,231,134.55,46,82,16,45,1
2295,bus,0,231,23.21,186,66,24,45,1
2295,car,1,231,43.89,161,0,0,45,1
2296,train,0,231,47.25,193,78,3,55,1
2296,air,0,231,134.55,46,82,16,55,1
2296,bus,0,231,23.21,186,66,24,55,1
2296,car,1,231,43.89,161,0,0,55,1
2297,train,0,231,47.25,193,78,3,55,1
2297,air,0,231,134.55,46,82,16,55,1
2297,bus,0,231,23.21,186,66,24,55,1
2297,car,1,231,43.89,161,0,0,55,1
2298,train,0,231,47.25,193,78,3,35,1
2298,air,0,231,134.55,46,82,16,35,1
2298,bus,0,231,23.21,186,66,24,35,1
2298,car,1,231,43.89,161,0,0,35,1
2299,train,0,237,50.95,193,90,3,70,1
2299,air,0,237,142.55,46,91,16,70,1
2299,bus,0,237,23.46,186,75,24,70,1
2299,car,1,237,45.03,168,0,0,70,1
2300,train,0,255,50.95,193,90,3,45,1
2300,air,1,255,130.55,46,74,16,45,1
2300,bus,0,255,23.46,186,75,24,45,1
2300,car,0,255,48.45,181,0,0,45,1
2301,train,0,255,50.95,193,90,3,35,1
2301,air,0,255,130.55,46,74,16,35,1
2301,bus,0,255,23.46,186,75,24,35,1
2301,car,1,255,48.45,181,0,0,35,1
2302,train,0,255,50.95,193,90,3,35,1
2302,air,0,255,130.55,46,74,16,35,1
2302,bus,0,255,23.46,186,75,24,35,1
2302,car,1,255,48.45,181,0,0,35,1
2303,train,0,372,50.95,193,90,3,70,1
2303,air,0,372,142.55,46,86,16,70,1
2303,bus,0,372,25.46,186,75,24,70,1
2303,car,1,372,70.68,277,0,0,70,1
2304,train,0,322,51.95,193,110,3,25,1
2304,air,0,322,142.55,46,116,16,25,1
2304,bus,0,322,26.46,186,95,24,25,1
2304,car,1,322,61.18,221,0,0,25,1
2305,train,0,235,50.95,193,90,3,70,1
2305,air,0,235,134.55,46,81,16,70,1
2305,bus,0,235,23.46,186,75,24,70,1
2305,car,1,235,44.65,168,0,0,70,1
2306,train,0,235,50.95,193,90,3,70,1
2306,air,0,235,134.55,46,81,16,70,1
2306,bus,0,235,23.46,186,75,24,70,1
2306,car,1,235,44.65,168,0,0,70,1
2307,train,0,235,50.95,193,90,3,70,1
2307,air,0,235,134.55,46,81,16,70,1
2307,bus,0,235,23.46,186,75,24,70,1
2307,car,1,235,44.65,168,0,0,70,1
2308,train,0,235,50.95,193,90,3,45,1
2308,air,0,235,134.55,46,81,16,45,1
2308,bus,0,235,23.46,186,75,24,45,1
2308,car,1,235,44.65,168,0,0,45,1
2309,train,0,295,51.45,193,100,3,55,1
2309,air,0,295,142.55,46,96,16,55,1
2309,bus,0,295,26.46,186,85,24,55,1
2309,car,1,295,56.05,199,0,0,55,1
2310,train,0,438,52.95,193,130,3,35,1
2310,air,0,438,142.55,46,86,16,35,1
2310,bus,0,438,26.46,186,115,24,35,1
2310,car,1,438,83.22,331,0,0,35,1
2311,train,0,127,31.15,120,65,3,35,1
2311,air,0,127,145.3,46,155,16,35,1
2311,bus,0,127,14.96,115,62,8,35,1
2311,car,1,127,24.13,87,0,0,35,1
2312,train,0,127,31.15,120,65,3,70,1
2312,air,0,127,145.3,46,155,16,70,1
2312,bus,0,127,14.96,115,62,8,70,1
2312,car,1,127,24.13,87,0,0,70,1
2313,train,0,127,31.15,120,65,3,35,1
2313,air,0,127,145.3,46,155,16,35,1
2313,bus,0,127,14.96,115,62,8,35,1
2313,car,1,127,24.13,87,0,0,35,1
2314,train,0,127,31.15,120,65,3,55,1
2314,air,0,127,145.3,46,155,16,55,1
2314,bus,0,127,14.96,115,62,8,55,1
2314,car,1,127,24.13,87,0,0,55,1
2315,train,0,127,31.15,120,65,3,70,1
2315,air,0,127,145.3,46,155,16,70,1
2315,bus,0,127,14.96,115,62,8,70,1
2315,car,1,127,24.13,87,0,0,70,1
2316,train,0,127,31.15,120,65,3,55,1
2316,air,0,127,145.3,46,155,16,55,1
2316,bus,0,127,14.96,115,62,8,55,1
2316,car,1,127,24.13,87,0,0,55,1
2317,train,0,127,31.15,120,65,3,70,1
2317,air,0,127,145.3,46,155,16,70,1
2317,bus,0,127,14.96,115,62,8,70,1
2317,car,1,127,24.13,87,0,0,70,1
2318,train,0,277,33.35,120,90,3,15,1
2318,air,0,277,145.3,46,150,16,15,1
2318,bus,0,277,19.26,115,83,8,15,1
2318,car,1,277,52.63,211,0,0,15,1
2319,train,0,277,33.35,120,90,3,45,1
2319,air,0,277,145.3,46,150,16,45,1
2319,bus,0,277,19.26,115,83,8,45,1
2319,car,1,277,52.63,211,0,0,45,1
2320,train,1,218,44.9,166,65,3,70,1
2320,air,0,218,136.3,46,78,16,70,1
2320,bus,0,218,24.11,186,69,24,70,1
2320,car,0,218,41.42,143,0,0,70,1
2321,train,1,218,44.9,166,65,3,15,1
2321,air,0,218,136.3,46,78,16,15,1
2321,bus,0,218,24.11,186,69,24,15,1
2321,car,0,218,41.42,143,0,0,15,1
2322,train,0,218,44.9,166,65,3,15,1
2322,air,0,218,136.3,46,78,16,15,1
2322,bus,0,218,24.11,186,69,24,15,1
2322,car,1,218,41.42,143,0,0,15,1
2323,train,0,218,44.9,166,65,3,55,1
2323,air,0,218,136.3,46,78,16,55,1
2323,bus,0,218,24.11,186,69,24,55,1
2323,car,1,218,41.42,143,0,0,55,1
2324,train,0,218,44.9,166,65,3,70,1
2324,air,0,218,136.3,46,78,16,70,1
2324,bus,0,218,24.11,186,69,24,70,1
2324,car,1,218,41.42,143,0,0,70,1
2325,train,0,218,44.9,166,65,3,25,1
2325,air,0,218,136.3,46,78,16,25,1
2325,bus,0,218,24.11,186,69,24,25,1
2325,car,1,218,41.42,143,0,0,25,1
2326,train,0,218,44.9,166,65,3,55,1
2326,air,0,218,136.3,46,78,16,55,1
2326,bus,0,218,24.11,186,69,24,55,1
2326,car,1,218,41.42,143,0,0,55,1
2327,train,0,218,44.9,166,65,3,70,1
2327,air,0,218,136.3,46,78,16,70,1
2327,bus,0,218,24.11,186,69,24,70,1
2327,car,1,218,41.42,143,0,0,70,1
2328,train,0,218,44.9,166,65,3,55,1
2328,air,0,218,136.3,46,78,16,55,1
2328,bus,0,218,24.11,186,69,24,55,1
2328,car,1,218,41.42,143,0,0,55,1
2329,train,1,221,45.45,193,73,3,70,1
2329,air,0,221,137.3,46,86,16,70,1
2329,bus,0,221,23.61,186,69,24,70,1
2329,car,0,221,41.99,148,0,0,70,1
2330,train,1,221,45.45,193,73,3,70,1
2330,air,0,221,137.3,46,86,16,70,1
2330,bus,0,221,23.61,186,69,24,70,1
2330,car,0,221,41.99,148,0,0,70,1
2331,train,1,221,45.45,193,73,3,70,1
2331,air,0,221,137.3,46,86,16,70,1
2331,bus,0,221,23.61,186,69,24,70,1
2331,car,0,221,41.99,148,0,0,70,1
2332,train,1,221,45.45,193,73,3,45,1
2332,air,0,221,137.3,46,86,16,45,1
2332,bus,0,221,23.61,186,69,24,45,1
2332,car,0,221,41.99,148,0,0,45,1
2333,train,1,221,45.45,193,73,3,55,1
2333,air,0,221,137.3,46,86,16,55,1
2333,bus,0,221,23.61,186,69,24,55,1
2333,car,0,221,41.99,148,0,0,55,1
2334,train,0,221,45.45,193,73,3,45,1
2334,air,1,221,137.3,46,86,16,45,1
2334,bus,0,221,23.61,186,69,24,45,1
2334,car,0,221,41.99,148,0,0,45,1
2335,train,0,221,45.45,193,73,3,70,1
2335,air,1,221,137.3,46,86,16,70,1
2335,bus,0,221,23.61,186,69,24,70,1
2335,car,0,221,41.99,148,0,0,70,1
2336,train,0,221,45.45,193,73,3,70,1
2336,air,1,221,137.3,46,86,16,70,1
2336,bus,0,221,23.61,186,69,24,70,1
2336,car,0,221,41.99,148,0,0,70,1
2337,train,0,221,45.45,193,73,3,70,1
2337,air,1,221,137.3,46,86,16,70,1
2337,bus,0,221,23.61,186,69,24,70,1
2337,car,0,221,41.99,148,0,0,70,1
2338,train,0,221,45.45,193,73,3,35,1
2338,air,1,221,137.3,46,86,16,35,1
2338,bus,0,221,23.61,186,69,24,35,1
2338,car,0,221,41.99,148,0,0,35,1
2339,train,0,221,45.45,193,73,3,25,1
2339,air,0,221,137.3,46,86,16,25,1
2339,bus,1,221,23.61,186,69,24,25,1
2339,car,0,221,41.99,148,0,0,25,1
2340,train,0,221,45.45,193,73,3,70,1
2340,air,0,221,137.3,46,86,16,70,1
2340,bus,0,221,23.61,186,69,24,70,1
2340,car,1,221,41.99,148,0,0,70,1
2341,train,0,221,45.45,193,73,3,70,1
2341,air,0,221,137.3,46,86,16,70,1
2341,bus,0,221,23.61,186,69,24,70,1
2341,car,1,221,41.99,148,0,0,70,1
2342,train,0,221,45.45,193,73,3,15,1
2342,air,0,221,137.3,46,86,16,15,1
2342,bus,0,221,23.61,186,69,24,15,1
2342,car,1,221,41.99,148,0,0,15,1
2343,train,0,221,45.45,193,73,3,70,1
2343,air,0,221,137.3,46,86,16,70,1
2343,bus,0,221,23.61,186,69,24,70,1
2343,car,1,221,41.99,148,0,0,70,1
2344,train,0,221,45.45,193,73,3,70,1
2344,air,0,221,137.3,46,86,16,70,1
2344,bus,0,221,23.61,186,69,24,70,1
2344,car,1,221,41.99,148,0,0,70,1
2345,train,0,221,45.45,193,73,3,15,1
2345,air,0,221,137.3,46,86,16,15,1
2345,bus,0,221,23.61,186,69,24,15,1
2345,car,1,221,41.99,148,0,0,15,1
2346,train,0,221,45.45,193,73,3,45,1
2346,air,0,221,137.3,46,86,16,45,1
2346,bus,0,221,23.61,186,69,24,45,1
2346,car,1,221,41.99,148,0,0,45,1
2347,train,0,221,45.45,193,73,3,35,1
2347,air,0,221,137.3,46,86,16,35,1
2347,bus,0,221,23.61,186,69,24,35,1
2347,car,1,221,41.99,148,0,0,35,1
2348,train,0,221,45.45,193,73,3,70,1
2348,air,0,221,137.3,46,86,16,70,1
2348,bus,0,221,23.61,186,69,24,70,1
2348,car,1,221,41.99,148,0,0,70,1
2349,train,0,221,45.45,193,73,3,45,1
2349,air,0,221,137.3,46,86,16,45,1
2349,bus,0,221,23.61,186,69,24,45,1
2349,car,1,221,41.99,148,0,0,45,1
2350,train,0,221,45.45,193,73,3,70,1
2350,air,0,221,137.3,46,86,16,70,1
2350,bus,0,221,23.61,186,69,24,70,1
2350,car,1,221,41.99,148,0,0,70,1
2351,train,0,245,49.15,193,85,3,55,1
2351,air,0,245,133.3,46,78,16,55,1
2351,bus,0,245,23.86,186,78,24,55,1
2351,car,1,245,46.55,167,0,0,55,1
2352,train,0,245,49.15,193,85,3,55,1
2352,air,0,245,133.3,46,78,16,55,1
2352,bus,0,245,23.86,186,78,24,55,1
2352,car,1,245,46.55,167,0,0,55,1
2353,train,0,156,36.35,120,125,3,25,1
2353,air,0,156,145.3,46,130,16,25,1
2353,bus,0,156,16.26,115,83,8,25,1
2353,car,1,156,29.64,123,0,0,25,1
2354,train,0,144,32.35,120,80,3,45,1
2354,air,0,144,145.3,46,110,16,45,1
2354,bus,0,144,16.26,115,73,8,45,1
2354,car,1,144,27.36,101,0,0,45,1
2355,train,0,144,32.35,120,80,3,15,1
2355,air,0,144,145.3,46,110,16,15,1
2355,bus,0,144,16.26,115,73,8,15,1
2355,car,1,144,27.36,101,0,0,15,1
2356,train,0,144,32.35,120,80,3,70,1
2356,air,0,144,145.3,46,110,16,70,1
2356,bus,0,144,16.26,115,73,8,70,1
2356,car,1,144,27.36,101,0,0,70,1
2357,train,0,144,32.35,120,80,3,70,1
2357,air,0,144,145.3,46,110,16,70,1
2357,bus,0,144,16.26,115,73,8,70,1
2357,car,1,144,27.36,101,0,0,70,1
2358,train,0,144,32.35,120,80,3,70,1
2358,air,0,144,145.3,46,110,16,70,1
2358,bus,0,144,16.26,115,73,8,70,1
2358,car,1,144,27.36,101,0,0,70,1
2359,train,0,312,50.15,193,105,3,45,1
2359,air,0,312,145.3,46,120,16,45,1
2359,bus,0,312,26.86,186,98,24,45,1
2359,car,1,312,59.28,208,0,0,45,1
2360,train,0,225,49.15,193,85,3,70,1
2360,air,0,225,137.3,46,85,16,70,1
2360,bus,0,225,23.86,186,78,24,70,1
2360,car,1,225,42.75,155,0,0,70,1
2361,train,0,382,50.65,193,115,3,45,1
2361,air,0,382,145.3,46,110,16,45,1
2361,bus,0,382,26.86,186,108,24,45,1
2361,car,1,382,72.58,266,0,0,45,1
2362,train,0,428,51.15,193,125,3,25,1
2362,air,0,428,145.3,46,90,16,25,1
2362,bus,0,428,26.86,186,118,24,25,1
2362,car,1,428,81.32,318,0,0,25,1
2363,train,0,428,51.15,193,125,3,55,1
2363,air,0,428,145.3,46,90,16,55,1
2363,bus,0,428,26.86,186,118,24,55,1
2363,car,1,428,81.32,318,0,0,55,1
2364,train,0,132,30.6,120,60,3,35,1
2364,air,0,132,145.95,46,158,16,35,1
2364,bus,0,132,15.16,115,59,8,35,1
2364,car,1,132,25.08,94,0,0,35,1
2365,train,1,223,44.35,166,60,3,70,1
2365,air,0,223,136.95,46,81,16,70,1
2365,bus,0,223,24.31,186,66,24,70,1
2365,car,0,223,42.37,150,0,0,70,1
2366,train,0,223,44.35,166,60,3,45,1
2366,air,0,223,136.95,46,81,16,45,1
2366,bus,0,223,24.31,186,66,24,45,1
2366,car,1,223,42.37,150,0,0,45,1
2367,train,0,223,44.35,166,60,3,55,1
2367,air,0,223,136.95,46,81,16,55,1
2367,bus,0,223,24.31,186,66,24,55,1
2367,car,1,223,42.37,150,0,0,55,1
2368,train,0,226,44.9,193,68,3,55,1
2368,air,0,226,137.95,46,89,16,55,1
2368,bus,1,226,23.81,186,66,24,55,1
2368,car,0,226,42.94,154,0,0,55,1
2369,train,0,226,44.9,193,68,3,45,1
2369,air,0,226,137.95,46,89,16,45,1
2369,bus,0,226,23.81,186,66,24,45,1
2369,car,1,226,42.94,154,0,0,45,1
2370,train,0,226,44.9,193,68,3,55,1
2370,air,0,226,137.95,46,89,16,55,1
2370,bus,0,226,23.81,186,66,24,55,1
2370,car,1,226,42.94,154,0,0,55,1
2371,train,0,433,50.6,193,120,3,55,1
2371,air,0,433,145.95,46,93,16,55,1
2371,bus,0,433,27.06,186,115,24,55,1
2371,car,1,433,82.27,325,0,0,55,1
2372,train,0,132,28.6,120,52,3,22,1
2372,air,0,132,151.85,46,155,16,22,1
2372,bus,0,132,15.11,115,57,8,22,1
2372,car,1,132,25.08,94,0,0,22,1
2373,train,0,132,28.6,120,52,3,70,1
2373,air,0,132,151.85,46,155,16,70,1
2373,bus,0,132,15.11,115,57,8,70,1
2373,car,1,132,25.08,94,0,0,70,1
2374,train,0,132,28.6,120,52,3,70,1
2374,air,0,132,151.85,46,155,16,70,1
2374,bus,0,132,15.11,115,57,8,70,1
2374,car,1,132,25.08,94,0,0,70,1
2375,train,0,132,28.6,120,52,3,70,1
2375,air,0,132,151.85,46,155,16,70,1
2375,bus,0,132,15.11,115,57,8,70,1
2375,car,1,132,25.08,94,0,0,70,1
2376,train,0,132,28.6,120,52,3,35,1
2376,air,0,132,151.85,46,155,16,35,1
2376,bus,0,132,15.11,115,57,8,35,1
2376,car,1,132,25.08,94,0,0,35,1
2377,train,0,132,28.6,120,52,3,35,1
2377,air,0,132,151.85,46,155,16,35,1
2377,bus,0,132,15.11,115,57,8,35,1
2377,car,1,132,25.08,94,0,0,35,1
2378,train,0,132,28.6,120,52,3,45,1
2378,air,0,132,151.85,46,155,16,45,1
2378,bus,0,132,15.11,115,57,8,45,1
2378,car,1,132,25.08,94,0,0,45,1
2379,train,0,132,28.6,120,52,3,25,1
2379,air,0,132,151.85,46,155,16,25,1
2379,bus,0,132,15.11,115,57,8,25,1
2379,car,1,132,25.08,94,0,0,25,1
2380,train,0,132,28.6,120,52,3,35,1
2380,air,0,132,151.85,46,155,16,35,1
2380,bus,0,132,15.11,115,57,8,35,1
2380,car,1,132,25.08,94,0,0,35,1
2381,train,0,132,28.6,120,52,3,70,1
2381,air,0,132,151.85,46,155,16,70,1
2381,bus,0,132,15.11,115,57,8,70,1
2381,car,1,132,25.08,94,0,0,70,1
2382,train,0,132,28.6,120,52,3,55,1
2382,air,0,132,151.85,46,155,16,55,1
2382,bus,0,132,15.11,115,57,8,55,1
2382,car,1,132,25.08,94,0,0,55,1
2383,train,0,132,28.6,120,52,3,70,1
2383,air,0,132,151.85,46,155,16,70,1
2383,bus,0,132,15.11,115,57,8,70,1
2383,car,1,132,25.08,94,0,0,70,1
2384,train,0,132,28.6,120,52,3,55,1
2384,air,0,132,151.85,46,155,16,55,1
2384,bus,0,132,15.11,115,57,8,55,1
2384,car,1,132,25.08,94,0,0,55,1
2385,train,0,132,28.6,120,52,3,55,1
2385,air,0,132,151.85,46,155,16,55,1
2385,bus,0,132,15.11,115,57,8,55,1
2385,car,1,132,25.08,94,0,0,55,1
2386,train,0,132,28.6,120,52,3,35,1
2386,air,0,132,151.85,46,155,16,35,1
2386,bus,0,132,15.11,115,57,8,35,1
2386,car,1,132,25.08,94,0,0,35,1
